Noneating,Eating
-0.002854348,0.882471726
-0.015398442,1.135156908
-0.022480436,0.975459765
-0.013601963,0.565047558
-0.010522935,0.300587611
-0.016068538,0.730879138
-0.001074412,0.563448588
-0.011848319,0.322186542
-0.007191567,0.445374918
-0.023928691,0.591286108
-0.003762739,0.468096311
-0.026256223,0.346415829
-0.021064456,0.331798726
0.000296013,0.104596751
-0.01814384,0.12693074
-0.011133272,0.054550752
-0.034338581,0.430407587
-0.011529335,0.063668766
-0.005663896,0.471445725
-0.01545099,0.57452249
-0.01718928,0.017764417
-0.011934207,0.132635501
-0.010407205,0.484693983
-0.037541588,0.507205747
-0.005920747,0.091819634
-0.032261424,0.133578939
-0.021799901,0.23473752
-0.031568729,0.07496214
-0.009553484,0.265633051
0.006870831,0.132668175
-0.026057544,0.387354877
-0.027211433,0.397954134
-0.022262174,0.239647402
-0.011196168,0.070684791
-0.014412088,0.083989641
-0.006839419,0.451025431
0.00366305,0.321781759
0.000271958,0.565801994
0.002439933,0.115999463
-0.008015023,0.456622379
0.006008411,0.408097033
-0.004695076,0.031539244
-0.002012692,0.037176218
0.004247175,0.132398616
-0.009133829,0.243856707
-0.001268512,0.425176276
-0.008596033,0.540100472
0.002475444,0.313222714
-0.001649525,0.269445495
-0.00371992,0.449805434
-0.003014561,0.466490567
0.001032524,0.380370864
0.024188715,0.339081929
0.000929715,0.135024242
-0.002243093,0.74903197
0.001609921,0.120565124
0.017290386,-0.135623864
-0.003816402,-0.065139655
-0.007079614,0.476693162
-0.014643818,0.093224126
0.009291359,-0.326574401
-0.008802744,0.479007199
-0.012097893,0.087631294
0.002072135,0.438550938
-0.001171468,-0.115302012
-0.002751208,0.203077737
0.002917865,0.541823349
0.006420112,-0.051405143
0.00487858,-0.292174649
-0.000128737,0.049266013
3.65E-05,0.185031633
0.008945306,0.081763296
0.008202809,-0.177302309
-0.010757879,0.347937591
-0.000551217,0.024345412
-0.001842454,0.057646766
-0.000164833,-0.15132706
0.000178488,0.263587493
-0.001672482,0.252645702
-0.006842162,-0.023385859
0.000200312,-0.240572294
-0.009327403,0.113391713
-0.000752342,0.36049346
0.00052609,0.087212274
-0.003551724,-0.021161929
-0.009837267,1.617920243
-3.61E-05,0.659464336
-0.01652405,0.306364992
0.000705869,-0.11215457
0.002601874,-0.007846486
0.003474348,0.697808853
-0.001275557,0.174847465
0.005036353,-0.006426387
-0.009633236,0.111047049
0.002666352,-0.027390024
-0.007579303,-0.353686076
-0.005561985,0.285311674
-0.003807223,0.037296641
0.001268576,-0.235818163
0.001783904,0.160807347
-0.004991256,-0.120919592
0.000779141,0.213951659
0.003801674,-0.06804878
-0.00173681,-0.298720045
-0.005426922,-0.168313136
0.002880781,0.469691963
0.001294835,0.71723909
-0.0001918,-0.286202653
0.002066382,-0.128922041
-0.000587365,0.058434776
0.002807158,-0.089266899
-0.007215571,-0.084908591
-0.07439952,0.058661485
-0.003040517,0.673287446
-0.012328038,0.536761894
-0.008483046,0.313913062
-0.013643461,0.18322583
-0.000120643,0.757641463
-0.002406964,0.419216377
0.000756005,-0.109337698
0.004642947,0.157309627
-0.003679489,0.62355666
8.80E-05,1.19752834
0.000552298,0.000858829
-0.00760743,-0.27399552
-0.00210072,-0.005623521
0.002308545,0.181879018
0.001251374,-0.495971554
-0.005719099,0.027708014
-0.001835598,0.42972551
-0.000663553,0.776533911
0.002957255,0.096857043
0.001322067,-0.248633535
0.001741148,0.022825339
0.001745006,-0.505792857
-0.001767898,-0.432170341
-0.005462299,0.107068966
-0.002370958,-0.42482308
-0.000661559,-0.802734488
-0.000236385,-0.020443496
0.002067039,-0.111675196
-0.009488315,0.099356229
0.002292184,0.320685375
-0.00122139,-0.202834457
-0.001149158,0.109409556
-0.000168595,-0.687152217
1.33E-05,-0.025179371
-0.001860492,0.168478807
-0.002962299,-0.007722607
0.003913744,-0.038802221
0.00206813,0.03838677
0.000336078,0.02466516
-0.001514588,-0.294455769
-0.000181389,0.012146057
-5.07E-05,0.229637413
0.001107713,0.005187651
0.000727725,0.004403896
-0.001102024,0.244367053
-0.000934087,0.117454498
0.000519302,-0.061204208
0.000487609,0.165911014
0.000774938,-0.002802776
-0.001078996,0.226039462
0.001282545,0.130998144
-0.006131629,0.391305371
-0.002868599,0.964543044
-0.000562968,0.116811133
0.000968771,0.091445896
-0.004530966,0.172935656
0.000660822,0.090645714
0.003007321,0.337108788
0.000241197,1.15375148
0.001013547,-0.347562276
-0.000293323,-0.070919885
0.001684311,-0.125370446
0.000514396,-0.547969553
-0.001619242,0.259822485
0.000763825,-0.070062873
0.001624574,0.091068036
0.000855023,-0.485223162
-0.000133599,-0.080585513
-0.003884843,0.224088609
0.001024123,-0.958750438
0.002218099,-0.299930088
-0.001120581,-0.173550787
-0.001053365,0.263051613
0.003400356,-0.113666555
,-0.443127443
,0.3013101
,-0.340829675
,-0.246234962
,-0.763994506
,-0.164854657
,-0.152163781
,-0.083895522
,-0.571789992
,-0.070075265
,-0.040653877
,0.050666754
,-0.283374086
,-0.101457948
,0.009514439
,0.419748487
,-0.29166255
,0.051652156
,0.368603813
,-0.031451836
,-0.250905556
,-0.549216248
,0.01200339
,0.212692248
,0.112675745
,0.156739729
,0.175549819
,-0.008001302
,0.153815638
,0.250377058
,0.211087724
,0.124470244
,0.071689595
,0.251139198
,0.100700545
,-0.062479978
,0.186313294
,-0.022260166
,0.07666758
,0.077082585
,0.040983005
,0.037867848
,-0.026597486
,0.401797317
,-0.002758399
,-0.06922402
,0.034054375
,-0.015738398
,0.005995148
,0.327962909
,0.086590694
,0.392710613
,0.216516593
,0.088978428
,0.051817098
,0.446435011
,0.04351328
,0.186380725
,0.461450666
,-0.069594712
,0.177071175
,0.489750293
,0.175314795
,0.55675398
,0.191103256
,0.347977066
,0.300102382
,-0.030133389
,0.243685531
,0.10509145
,0.073406585
,0.007025216
,0.144885393
,0.115771815
,0.042474848
,0.044683688
,0.124561862
,0.11945203
,0.061618125
,0.180464979
,-0.011123908
,-0.009483049
,0.01480981
,0.009666711
,0.261322587
,0.018682112
,-0.007482248
,0.247803861
,0.085484205
,-0.006824816
,-0.010273875
,-0.004499398
,0.114419327
,0.033216565
,-0.040667559
,0.00484224
,0.029375126
,0.034237376
,0.144589121
,0.038786036
,0.07620266
,0.114279632
,0.257606524
,0.025346096
,0.094846799
,0.00995936
,0.175257441
,0.283064067
,0.198295269
,0.108516879
,0.18265496
,0.190524345
,0.294710175
,0.178380726
,0.185844217
,0.253107093
,0.082012938
,0.072280987
,0.178593505
,0.326427595
,0.08040621
,0.178002511
,0.127060243
,0.252212486
,0.439939207
,0.093892973
,0.15953358
,0.360090062
,0.30523878
,0.157290194
,0.382031986
,0.429387542
,0.263299383
,0.328657676
,0.207540499
,0.278401999
,0.199367222
,0.11203218
,0.105481762
,0.316372821
,0.356686713
,0.328887608
