TS,OW,OX,OY,OZ,AX,AY,AZ,GX,GY,GZ,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,
1.50353E+12,0.081289143,0.262493629,0.870418896,0.189301013,0.22684088,0.602034125,0.389418693,0.584465344,0.421611765,0.397894257,0.441279293,0.560986278,0.470268545,0.439590591,0.470678212,0.423681718,0.524996047,0.705532793,0
1.50353E+12,0.079873094,0.262955134,0.873988235,0.192585058,0.190974577,0.617354196,0.381682185,0.597049382,0.43887072,0.391827278,0.439192091,0.454215188,0.459087848,0.460070744,0.48296115,0.435363774,0.495372477,0.623874568,0
1.50353E+12,0.075786172,0.263985556,0.871792362,0.190747747,0.20468978,0.609473838,0.396666887,0.600242011,0.45599801,0.395540751,0.443985787,0.470520028,0.463884677,0.440432327,0.466948241,0.448047132,0.556845413,0.683301516,0
1.50353E+12,0.075666535,0.26790061,0.873001723,0.189564491,0.212319961,0.610902396,0.413195163,0.599117413,0.447241753,0.38376616,0.457471457,0.538523656,0.465230643,0.430358354,0.451691852,0.402081808,0.479265128,0.664484665,0
1.50353E+12,0.074965576,0.268165724,0.878231312,0.193631238,0.200848318,0.614370257,0.409686005,0.594899224,0.436513522,0.379764992,0.435282304,0.607331899,0.508741154,0.450764972,0.437267973,0.394263087,0.536054892,0.698273249,0
1.50353E+12,0.073297075,0.268191268,0.87739346,0.193573035,0.1970949,0.619296659,0.408138465,0.590638012,0.462427119,0.394383069,0.433889688,0.510749205,0.462175291,0.437070269,0.467144019,0.495413531,0.483493688,0.660143807,0
1.50353E+12,0.075296098,0.268295477,0.874077168,0.190812792,0.209163861,0.616678777,0.405814423,0.58589404,0.464482191,0.394354651,0.470658241,0.533603829,0.460733721,0.432921385,0.446470398,0.410690655,0.493674242,0.677773174,0
1.50353E+12,0.075419536,0.266058703,0.869178103,0.183472842,0.214266191,0.619881819,0.396664682,0.581442207,0.473724453,0.397127257,0.417218339,0.47673112,0.459709891,0.446978887,0.470678212,0.453062396,0.488144273,0.66407404,0
1.50353E+12,0.077884687,0.264301188,0.865177292,0.179746212,0.214744383,0.619773992,0.398291062,0.577452024,0.469874417,0.399985912,0.426638495,0.437207545,0.455727438,0.453349417,0.444074744,0.405456555,0.66355962,0.738211315,0
1.50353E+12,0.07957375,0.262603554,0.859326602,0.176229075,0.212709495,0.608284109,0.38669662,0.578659385,0.469628656,0.396037346,0.489401201,0.529944904,0.501944509,0.483920367,0.488936891,0.435433989,0.447197859,0.66163529,0
1.50353E+12,0.084490793,0.262220031,0.85431617,0.172606619,0.222150743,0.615301467,0.391903298,0.578693604,0.462699425,0.390266289,0.534338527,0.518200662,0.649258636,0.479136652,0.448154279,0.419105728,0.472002111,0.667692331,0
1.50353E+12,0.085372345,0.260000922,0.852987372,0.173096217,0.222398586,0.609489229,0.383403092,0.580574763,0.445851835,0.388658468,0.494430058,0.515814634,0.460114247,0.44872983,0.455991691,0.383546511,0.51582909,0.680391483,0
1.50353E+12,0.08826328,0.259996992,0.851620646,0.170862063,0.201758544,0.617035145,0.382286502,0.588054256,0.4577231,0.390201784,0.457422741,0.516434231,0.463693937,0.452682822,0.538368573,0.453075214,0.513958135,0.667327123,0
1.50353E+12,0.088723711,0.260551813,0.848439533,0.16946278,0.216406971,0.610467656,0.384082572,0.590040355,0.466169852,0.392847706,0.434304262,0.51186882,0.46518995,0.446440912,0.493132038,0.434166016,0.520318595,0.691840701,0
1.50353E+12,0.090341554,0.261996798,0.847255425,0.164304674,0.220382988,0.607241878,0.396101147,0.590397285,0.460939333,0.389206884,0.464599938,0.51828962,0.466931455,0.441354955,0.407706307,0.407317748,0.49438573,0.689322865,0
1.50353E+12,0.092344966,0.263985666,0.84573113,0.164468633,0.209817338,0.611078375,0.3898967,0.588464953,0.457924636,0.383862968,0.459255951,0.507739566,0.458589657,0.427089643,0.401437772,0.3923713,0.490288521,0.659565147,0
1.50353E+12,0.096346215,0.266324312,0.843041372,0.160046467,0.217998713,0.60412945,0.388871358,0.585477401,0.471594888,0.386037197,0.450481267,0.490434715,0.463556164,0.443795935,0.440256878,0.423602783,0.521087382,0.664529325,0
1.50353E+12,0.097911381,0.265975164,0.837109823,0.158336493,0.215379171,0.602622728,0.376750263,0.579686297,0.468074698,0.3948472,0.44818767,0.511995917,0.479548835,0.456790096,0.513438012,0.425195859,0.49807304,0.674930572,0
1.50353E+12,0.100352634,0.262698189,0.832759861,0.15377122,0.212301902,0.613407624,0.380412159,0.577863047,0.468135693,0.403705676,0.450903675,0.525510422,0.4808272,0.435896443,0.476764438,0.426619786,0.512712122,0.66895154,0
1.50353E+12,0.100423989,0.258801654,0.829075432,0.149331456,0.209220513,0.62260225,0.375377305,0.577798683,0.453259961,0.407071152,0.428481054,0.429556555,0.47308534,0.448763293,0.404063843,0.347352762,0.496213686,0.668092423,0
1.50353E+12,0.097791699,0.255854014,0.828432327,0.149761464,0.203768624,0.635225443,0.378444087,0.584725546,0.451357581,0.401310646,0.603677211,0.560331264,0.460948307,0.456634829,0.611941254,0.713200809,0.518554542,0.594931095,0
1.50353E+12,0.097755804,0.253006124,0.8262987,0.15041826,0.209723449,0.625564367,0.368732382,0.589586626,0.451260223,0.391981394,0.465180579,0.437611695,0.501267755,0.506078159,0.475351865,0.439060601,0.522643955,0.644864134,0
1.50353E+12,0.097611877,0.255757916,0.827154114,0.14771543,0.214703747,0.618918841,0.376178498,0.592602823,0.448795439,0.382954705,0.499171378,0.510165953,0.432613762,0.442323556,0.457932905,0.431321024,0.514307907,0.716638264,0
1.50353E+12,0.100299095,0.257920693,0.828249425,0.149668322,0.218385913,0.614571919,0.371971255,0.592501023,0.441849206,0.380809265,0.451248152,0.50416182,0.478434973,0.443363309,0.451768911,0.407407514,0.512081908,0.68504822,0
1.50353E+12,0.100167151,0.257749126,0.830130886,0.149748853,0.212393536,0.612435194,0.381242224,0.592433913,0.450788594,0.386060123,0.513567505,0.500118422,0.461351002,0.440210266,0.49135687,0.427641957,0.543852342,0.698531647,0
1.50353E+12,0.100167852,0.259800024,0.830145026,0.149748547,0.218362861,0.612470502,0.379821855,0.592598684,0.450251125,0.385822258,0.450903675,0.516641458,0.475547873,0.454367183,0.488936891,0.435433989,0.524996047,0.66895154,0
1.50353E+12,0.100172419,0.262246709,0.83023257,0.14974641,0.221356674,0.615799324,0.38055692,0.593086099,0.45013732,0.386136949,0.458083313,0.512376702,0.439762634,0.420614754,0.465533051,0.415288144,0.432736238,0.680185117,0
1.50353E+12,0.100172554,0.261900022,0.830231993,0.149736104,0.215666477,0.617457428,0.379768424,0.593676244,0.450232347,0.387864991,0.486351257,0.568412667,0.452039312,0.41909647,0.421080266,0.369979596,0.486819252,0.605095462,0
1.50353E+12,0.100170552,0.262043386,0.830160135,0.149628729,0.213462192,0.617867382,0.380326726,0.591912996,0.451030534,0.391253312,0.459422849,0.511726733,0.486978189,0.444563691,0.479456127,0.460383121,0.53991144,0.670682117,0
1.50353E+12,0.10017492,0.261852764,0.830318858,0.149869324,0.207052235,0.615866251,0.380736145,0.591427703,0.453634819,0.391944489,0.478154292,0.512328596,0.474460629,0.44308022,0.42596705,0.416087129,0.455508121,0.667558801,0
1.50353E+12,0.100273399,0.264172708,0.826694078,0.144131676,0.212041575,0.615984374,0.374099199,0.591427962,0.468667033,0.395493372,0.459349421,0.488267383,0.482134862,0.454089528,0.471051581,0.465218124,0.496401988,0.663039486,0
1.50353E+12,0.101228749,0.264023607,0.823724984,0.143940337,0.220454925,0.6146344,0.379756654,0.584442421,0.458851738,0.390408147,0.477502972,0.533833956,0.465260936,0.433829391,0.465292616,0.413103467,0.487955916,0.677032145,0
1.50353E+12,0.102719078,0.263907449,0.822844268,0.14398628,0.214585662,0.622281346,0.377284657,0.58346768,0.452840041,0.38539725,0.455715865,0.49890353,0.475547873,0.446978887,0.434160852,0.388424903,0.492238915,0.671390291,0
1.50353E+12,0.105014798,0.261903536,0.819425258,0.141400102,0.214318152,0.615612277,0.374893881,0.581906241,0.463194167,0.390855489,0.480761914,0.508089446,0.458233965,0.438423253,0.432470193,0.390032525,0.512619202,0.729912341,0
1.50353E+12,0.107873236,0.261100561,0.816774961,0.136702991,0.218432485,0.618487779,0.373474615,0.581952065,0.467009917,0.396263741,0.454373411,0.55683774,0.505027721,0.455503421,0.475603086,0.417561961,0.47958748,0.641418134,0
1.50353E+12,0.107786106,0.25972404,0.810920719,0.134962862,0.210796558,0.617761879,0.373885979,0.580602214,0.466979248,0.400141448,0.434699366,0.555704967,0.484861036,0.453349755,0.484306947,0.425166624,0.486597799,0.618330934,0
1.50353E+12,0.109728884,0.25719278,0.806175598,0.128637246,0.204064965,0.623237449,0.367736677,0.581663115,0.483091652,0.398294817,0.432257051,0.483368594,0.468847919,0.454442875,0.505048896,0.432816328,0.501846309,0.643702914,0
1.50353E+12,0.113854595,0.259112974,0.79565738,0.118262978,0.228991037,0.617613339,0.369368952,0.579245591,0.489081846,0.397563027,0.451509308,0.508148265,0.459659639,0.444029337,0.487613155,0.448356197,0.502062131,0.688269782,0
1.50353E+12,0.117124414,0.257870214,0.792618251,0.117605388,0.230158094,0.626255556,0.362237218,0.57673499,0.460671966,0.384059094,0.472356038,0.544959183,0.480810173,0.43813267,0.446536627,0.43326941,0.524678411,0.696491608,0
1.50353E+12,0.121597992,0.255654948,0.788945592,0.117843902,0.209879048,0.624079083,0.358523167,0.578152979,0.458573646,0.376951328,0.465340247,0.578724206,0.454430563,0.435896443,0.470678212,0.417805582,0.492238915,0.66407404,0
1.50353E+12,0.128050185,0.256531688,0.785347864,0.114608932,0.219384089,0.620469257,0.359823815,0.578578183,0.472270026,0.378316687,0.463234699,0.554787223,0.483584771,0.438002967,0.469598009,0.433791316,0.46636019,0.668134707,0
1.50353E+12,0.13437797,0.257796258,0.781194483,0.111761604,0.221821352,0.619712728,0.354538759,0.580333588,0.473911677,0.376450108,0.402781767,0.463427673,0.470268545,0.439590591,0.446333305,0.450124329,0.533185329,0.639686538,0
1.50353E+12,0.139704467,0.260083371,0.775438573,0.107107662,0.218960921,0.620050517,0.349795305,0.579173389,0.478281673,0.378641547,0.458712111,0.554407497,0.518446603,0.515439301,0.549794487,0.491476984,0.546662456,0.681346523,0
1.50353E+12,0.144607546,0.259882027,0.767350496,0.102242048,0.232735668,0.623448351,0.350929135,0.578448294,0.47906091,0.380984165,0.442489875,0.472181076,0.436019672,0.414058105,0.438607431,0.395128121,0.502278547,0.673976059,0
1.50353E+12,0.149592051,0.259809283,0.763957831,0.100142191,0.228074412,0.620907478,0.355645444,0.583526512,0.45818038,0.378290395,0.485453404,0.557764217,0.481007865,0.43470959,0.440285366,0.408653351,0.509716681,0.646886252,0
1.50353E+12,0.152988281,0.261394669,0.764498331,0.100059567,0.218830644,0.614805182,0.342105419,0.58539588,0.451884207,0.380487318,0.423193759,0.473396663,0.47129013,0.410772802,0.489362676,0.40660018,0.499417791,0.592748733,0
1.50353E+12,0.156433139,0.261742253,0.761211164,0.100072882,0.222147748,0.60781512,0.348097165,0.586467121,0.459523356,0.386438428,0.47041445,0.542314014,0.502723328,0.480307502,0.488696806,0.461424135,0.533745939,0.70125034,0
1.50353E+12,0.158763646,0.263984021,0.76052723,0.100074184,0.226806876,0.609082891,0.342997092,0.587539924,0.452544629,0.387364591,0.50267841,0.526299784,0.45675513,0.404331109,0.429252578,0.465906896,0.517091953,0.63793856,0
1.50353E+12,0.160972358,0.26402891,0.758424307,0.100069743,0.227269176,0.611452666,0.340420751,0.584996489,0.455410843,0.387300581,0.442361292,0.512721977,0.499891695,0.483251884,0.459738114,0.413465171,0.519056027,0.694378505,0
1.50353E+12,0.162274969,0.264155268,0.758528063,0.100035462,0.226871158,0.612179116,0.346029311,0.584738288,0.451151297,0.386520175,0.456503888,0.471242142,0.460721804,0.439846512,0.458907804,0.410317207,0.474624772,0.701666997,0
1.50353E+12,0.163818228,0.262007157,0.758468289,0.099874229,0.216850635,0.622277205,0.344862221,0.588202464,0.452042125,0.385979855,0.456397642,0.587166596,0.480930319,0.412629436,0.467270296,0.466595665,0.503248026,0.649471561,0
1.50353E+12,0.166087129,0.264001154,0.755037502,0.097088822,0.220161117,0.61772344,0.348474304,0.589502273,0.466362108,0.384741126,0.467065112,0.501578971,0.470374309,0.446073705,0.437772397,0.414889559,0.52270867,0.678614956,0
1.50353E+12,0.168574321,0.266336064,0.753446491,0.096749957,0.234715097,0.617286334,0.343887978,0.587512242,0.450634994,0.378112716,0.460528056,0.507772494,0.475547873,0.458061331,0.495023118,0.450124329,0.496333556,0.66163529,0
1.50353E+12,0.171646317,0.266083852,0.754745044,0.100470636,0.207644439,0.624948131,0.343314767,0.58918081,0.446236103,0.370340934,0.471900549,0.519858857,0.469283771,0.434969564,0.409157376,0.417148049,0.500985825,0.688523261,0
1.50353E+12,0.174998131,0.267309146,0.754737793,0.09998198,0.219881939,0.613744231,0.343986015,0.590500805,0.459437503,0.37476908,0.42126235,0.519215256,0.451532645,0.407992071,0.371235972,0.387942127,0.471057622,0.659170696,0
1.50353E+12,0.179839678,0.271238548,0.753815113,0.099956568,0.223390357,0.618418178,0.345652654,0.592821485,0.462241432,0.365742122,0.475962646,0.506275343,0.476809511,0.454325332,0.465582089,0.423362924,0.503470411,0.673986853,0
1.50353E+12,0.183001475,0.276345278,0.752955111,0.100189699,0.220969187,0.60857595,0.347427372,0.590428239,0.464166723,0.362880699,0.398087609,0.432435578,0.451616575,0.421112745,0.464752425,0.429904331,0.497153107,0.673329336,0
1.50353E+12,0.192280399,0.282014322,0.748120097,0.094680586,0.220188767,0.615595386,0.334797525,0.588697044,0.482620026,0.358795503,0.4329837,0.512546601,0.481369481,0.476276768,0.471818619,0.451319272,0.483028343,0.682196898,0
1.50353E+12,0.199486522,0.288743679,0.740989251,0.090610052,0.221514478,0.610401754,0.319217935,0.59577276,0.489489909,0.348151263,0.45460603,0.475884719,0.455793591,0.435932864,0.451366928,0.386194432,0.499201088,0.671537038,0
1.50353E+12,0.213406712,0.302136724,0.735447195,0.085158008,0.20928121,0.605217923,0.340569984,0.600108617,0.494418218,0.329229146,0.455715865,0.534379386,0.464989218,0.443284739,0.434160852,0.4618766,0.545469254,0.707971543,0
1.50353E+12,0.224258629,0.319037481,0.730427442,0.079830924,0.229004257,0.599397224,0.316915922,0.613584126,0.49223771,0.320154035,0.556346202,0.53761911,0.490925089,0.407430439,0.399846324,0.353796901,0.502257397,0.764838469,0
1.50353E+12,0.231702073,0.330027421,0.730262163,0.082499739,0.223501838,0.592945558,0.309398186,0.618229538,0.470528103,0.309373607,0.446091484,0.507772494,0.470268545,0.417425703,0.513281797,0.447186261,0.496333556,0.678706541,0
1.50353E+12,0.245593303,0.351144471,0.731742586,0.085112716,0.207431074,0.588412732,0.312510501,0.628169332,0.470710664,0.292963435,0.440588225,0.515533913,0.49878369,0.526621745,0.438389891,0.386751554,0.495904698,0.663380086,0
1.50353E+12,0.261328036,0.380314476,0.734165909,0.085168747,0.225245546,0.572974615,0.30308458,0.642258975,0.478529448,0.279570345,0.429336629,0.510733015,0.475775369,0.425855003,0.411191214,0.406770477,0.495035011,0.67690732,0
1.50353E+12,0.273077276,0.406037531,0.736865088,0.089065152,0.22668255,0.563998637,0.303667662,0.653159454,0.47323342,0.269030848,0.47667876,0.505221757,0.452428021,0.448613125,0.436221743,0.401344423,0.519614426,0.697830389,0
1.50353E+12,0.285594636,0.437958707,0.74328318,0.096993605,0.235537505,0.539812956,0.311477793,0.660454926,0.458786187,0.254547636,0.432823238,0.488094314,0.467506144,0.44289166,0.450196735,0.415387599,0.46472425,0.679873437,0
1.50353E+12,0.298609884,0.47482934,0.752015706,0.104463034,0.230280268,0.531144002,0.304867856,0.672574499,0.463359775,0.25155759,0.440780417,0.485773859,0.459491082,0.414771993,0.415068289,0.433564265,0.529388469,0.737664907,0
1.50353E+12,0.30908431,0.508340326,0.757834483,0.109892514,0.243506529,0.513888718,0.320498681,0.679630835,0.470458349,0.25410991,0.465437552,0.5239615,0.47803084,0.481412193,0.515446617,0.405400275,0.468479758,0.676353251,0
1.50353E+12,0.318192584,0.551606995,0.768619235,0.121378975,0.257285016,0.500465433,0.316172028,0.686599616,0.458893614,0.246878015,0.458830794,0.481191014,0.460948813,0.430008275,0.421398947,0.380567896,0.48473117,0.690927561,0
1.50353E+12,0.325523386,0.582737047,0.778262675,0.132696388,0.249082714,0.489035562,0.322147687,0.687352094,0.452784286,0.249967216,0.455873098,0.507456382,0.46791143,0.438120494,0.453855193,0.410360694,0.54905038,0.613423294,0
1.50353E+12,0.330897379,0.627411692,0.787292265,0.143886476,0.262047144,0.47368519,0.331781972,0.691622814,0.467003386,0.26039227,0.486979538,0.545800811,0.478181104,0.447215127,0.549714132,0.500894103,0.595712359,0.685144438,0
1.50353E+12,0.334443877,0.656908424,0.795029012,0.150936002,0.274722604,0.453879426,0.326094365,0.692898901,0.457230473,0.26670023,0.438714594,0.497328602,0.448193843,0.40540268,0.464799412,0.357672999,0.552130183,0.714281124,0
1.50353E+12,0.334608063,0.700598479,0.804254727,0.163151208,0.2735046,0.447902726,0.340796644,0.687298082,0.461915858,0.289076314,0.455715865,0.516641458,0.464989218,0.432202295,0.409815946,0.435433989,0.467671066,0.65919654,0
1.50353E+12,0.334196058,0.72832099,0.812381431,0.171728005,0.277037707,0.432856289,0.335615133,0.688997456,0.450217909,0.296115788,0.440016961,0.545147093,0.480130196,0.435884597,0.453217082,0.407839081,0.527668553,0.666703775,0
1.50353E+12,0.329922836,0.760278861,0.820555656,0.181641535,0.271788925,0.425245338,0.346979427,0.682931638,0.456485275,0.311648405,0.421473303,0.476961804,0.455043638,0.448908925,0.526697936,0.435869276,0.52475827,0.682306709,0
1.50353E+12,0.32563711,0.789921535,0.829264491,0.189892874,0.283976458,0.416281403,0.351633194,0.680672244,0.451206192,0.321390139,0.466017563,0.503807176,0.476150703,0.449447136,0.441409148,0.437170535,0.500691867,0.680494866,0
1.50353E+12,0.319062529,0.81295033,0.83684397,0.197491929,0.289075867,0.405565589,0.35550576,0.676475371,0.44644364,0.332964356,0.449193689,0.493981963,0.469114293,0.439812918,0.478232671,0.43543112,0.508814001,0.681461251,0
1.50353E+12,0.312370834,0.837241701,0.847804013,0.208710466,0.275997435,0.400288265,0.363577453,0.662374216,0.445101872,0.342334842,0.465340247,0.503338012,0.464989218,0.432202295,0.434160852,0.370796496,0.447197859,0.598227785,0
1.50353E+12,0.304738156,0.854220578,0.852583271,0.213877384,0.296098372,0.392766108,0.374700035,0.655279443,0.449033854,0.358289698,0.444888954,0.48866768,0.471587857,0.437035501,0.514204785,0.465283807,0.515398057,0.67427251,0
1.50353E+12,0.299482374,0.87020116,0.862418016,0.224219154,0.284546106,0.387188451,0.377851826,0.636347696,0.434694666,0.36347741,0.478086357,0.545948257,0.454786693,0.415741784,0.462542359,0.395602274,0.465474347,0.666154891,0
1.50353E+12,0.296031149,0.87659334,0.867441293,0.230985019,0.284517925,0.388575785,0.375665217,0.624777103,0.434738015,0.371410793,0.482489494,0.524327336,0.471592881,0.447631565,0.444257472,0.411331939,0.514813813,0.688893347,0
1.50353E+12,0.289545021,0.884570571,0.871279073,0.231313101,0.28198772,0.393084214,0.372523726,0.620956082,0.454305874,0.381159946,0.454131512,0.498666717,0.429490105,0.396094298,0.431302933,0.412899846,0.467658276,0.663293664,0
1.50353E+12,0.285782163,0.889916488,0.873943897,0.23507374,0.289457953,0.382690507,0.38093651,0.613455911,0.442549492,0.386580394,0.469799182,0.483065729,0.448415915,0.419605323,0.458618618,0.440388777,0.521740775,0.696586359,0
1.50353E+12,0.285970391,0.891752286,0.879212858,0.240294611,0.270485304,0.387458892,0.377404701,0.606535866,0.433738017,0.37659151,0.463510127,0.525467714,0.460194206,0.437789474,0.365976037,0.348592132,0.533963294,0.706448706,0
1.50353E+12,0.283322291,0.895709541,0.880675722,0.242531163,0.280681128,0.374380313,0.388261245,0.598745583,0.45159301,0.384205781,0.445010048,0.505412053,0.480208681,0.472986315,0.465846028,0.408931415,0.479518836,0.676652455,0
1.50353E+12,0.284018813,0.895541918,0.883555685,0.247001428,0.291163436,0.379681562,0.39178284,0.587007113,0.433230829,0.379795289,0.418305691,0.488527117,0.475928706,0.452629924,0.495442706,0.446147862,0.40228983,0.622688145,0
1.50353E+12,0.287523752,0.890992686,0.886693396,0.2510449,0.272450705,0.379895518,0.379499578,0.574078939,0.423885738,0.385984023,0.408023583,0.453154655,0.450035273,0.417999678,0.378348865,0.393044319,0.640369363,0.706004083,0
1.50353E+12,0.288982574,0.882366367,0.886820612,0.252781377,0.276157303,0.394300579,0.380044851,0.573543028,0.445865762,0.407789051,0.434932847,0.499134179,0.489927032,0.47878644,0.525374267,0.437165079,0.440368341,0.651819389,0
1.50353E+12,0.289165232,0.874944576,0.886841345,0.252068967,0.28446571,0.390897627,0.391579373,0.564866749,0.443690217,0.411850035,0.454067792,0.519940953,0.482352378,0.452504405,0.443008326,0.406088737,0.501426592,0.705236082,0
1.50353E+12,0.293054372,0.864249839,0.886771142,0.252304607,0.272585266,0.396300084,0.382181002,0.556226194,0.428571265,0.408636265,0.474200428,0.504897661,0.482288975,0.446437055,0.486322603,0.430224,0.524724163,0.678663912,0
1.50353E+12,0.294613373,0.84964592,0.884342995,0.247118428,0.273175244,0.392247545,0.379764787,0.548773609,0.455653711,0.420036625,0.462511888,0.510952211,0.468163524,0.430435567,0.495737661,0.438455684,0.520916558,0.674726926,0
1.50353E+12,0.301138446,0.836175023,0.881180148,0.243541229,0.286963175,0.392434611,0.395218575,0.530017924,0.442934828,0.41636518,0.470200387,0.534475658,0.481827364,0.448913446,0.4563207,0.421295706,0.506021339,0.678573344,0
1.50353E+12,0.312231382,0.813896785,0.877879599,0.243839431,0.261300414,0.418803373,0.377085071,0.513839599,0.441050044,0.414775238,0.393134021,0.503406847,0.458968596,0.431991977,0.474601153,0.416183374,0.604515516,0.589904624,0
1.50353E+12,0.321894523,0.788092067,0.869056647,0.236963681,0.294836998,0.41908302,0.399866775,0.489086069,0.450281397,0.432906355,0.495088897,0.511184164,0.457458918,0.432997206,0.482900984,0.43043649,0.475317006,0.655358952,0
1.50353E+12,0.341158442,0.752110046,0.86532664,0.241719721,0.284897428,0.427286119,0.380642734,0.458651065,0.402757034,0.425331682,0.435529536,0.498379486,0.466246345,0.434108286,0.502184861,0.427710488,0.515792598,0.659086009,0
1.50353E+12,0.358531089,0.710594327,0.856974424,0.240454848,0.27261711,0.442858972,0.368436635,0.440570266,0.417757745,0.451169159,0.155645173,0.391465362,0.409210586,0.296729074,0.265687975,0.576761148,0.62207086,0.9139489,0
1.50353E+12,0.377751953,0.66416111,0.847547074,0.241425065,0.28417074,0.433498138,0.369039665,0.424037352,0.415973076,0.462474742,0.461944434,0.481324247,0.491107345,0.479439971,0.484936844,0.422026045,0.507904717,0.667765358,0
1.50353E+12,0.403909822,0.60040056,0.840099128,0.252995197,0.277593886,0.441668026,0.358037677,0.409999529,0.367209423,0.47477245,0.474964628,0.49890353,0.454430563,0.417425703,0.40372972,0.379610699,0.47995499,0.66407404,0
1.50353E+12,0.412767239,0.561354057,0.839294995,0.260446842,0.24727847,0.467029104,0.333125709,0.417755607,0.350301841,0.491499412,0.473594346,0.494293881,0.46175292,0.450953661,0.463850445,0.431913988,0.520728851,0.688371358,0
1.50353E+12,0.425085096,0.493120618,0.820153429,0.258118176,0.241821957,0.490912051,0.34166518,0.435926844,0.434017623,0.509854694,0.432335406,0.526747906,0.511572996,0.494880523,0.663668176,0.660656696,0.567718689,0.65484585,0
1.50353E+12,0.436259486,0.448397287,0.81483509,0.269505851,0.309046839,0.453722779,0.340441799,0.433419831,0.358396226,0.49249578,0.410536148,0.503076556,0.511668872,0.470704183,0.506703925,0.456733486,0.662859302,0.704554707,0
1.50353E+12,0.44408271,0.399708944,0.814839281,0.285783322,0.161628558,0.520706754,0.320652343,0.443344481,0.34328261,0.477628222,0.512000835,0.511744209,0.479547473,0.439330704,0.45591186,0.407849986,0.485292268,0.654938439,0
1.50353E+12,0.446070698,0.353419637,0.788367545,0.270639737,0.261828708,0.513972631,0.330544477,0.47832927,0.474469198,0.508514401,0.489401201,0.556551796,0.491385855,0.469143775,0.458505758,0.438372057,0.545469254,0.686022792,0
1.50353E+12,0.4522983,0.324093572,0.77926355,0.274017081,0.259839414,0.489506177,0.332176715,0.483205749,0.404626765,0.477656741,0.595582614,0.685415798,0.580813744,0.615317402,0.600335686,0.427239476,0.45157682,0.463327935,0
1.50353E+12,0.451718045,0.289588523,0.777929708,0.286650488,0.179276965,0.564159347,0.329380374,0.504781964,0.388780175,0.4515653,0.401835691,0.496131101,0.420528096,0.352841471,0.500245171,0.498491864,0.567595098,0.665437563,0
1.50353E+12,0.453125565,0.264084025,0.771709803,0.287917185,0.256456994,0.518761557,0.330766265,0.523934825,0.414278984,0.460084206,0.538231215,0.605498948,0.509010642,0.484970089,0.466351642,0.463621257,0.503452236,0.823762217,0
1.50353E+12,0.451442862,0.236885943,0.774111797,0.298904302,0.185501416,0.559872403,0.342111084,0.537813443,0.397470388,0.437236864,0.480281299,0.493256038,0.416845768,0.383432106,0.476062461,0.433110143,0.622886263,0.768583948,0
1.50353E+12,0.44543713,0.220426792,0.773276795,0.303907777,0.22981781,0.554475804,0.348831578,0.548796943,0.400844664,0.455036245,0.44118145,0.517112204,0.477860326,0.442381398,0.405829505,0.416580767,0.443960455,0.642140173,0
1.50353E+12,0.432485979,0.194760382,0.781611192,0.317218382,0.226138912,0.569473903,0.357833009,0.563112319,0.35481087,0.456015922,0.415039139,0.474875873,0.429961378,0.39554224,0.431499838,0.400518723,0.441047809,0.628320509,0
1.50353E+12,0.420918991,0.17661367,0.789722898,0.326536783,0.177963691,0.584965368,0.347157071,0.578449447,0.374363188,0.443858504,0.466038008,0.494014551,0.461581876,0.436042401,0.455136262,0.47043965,0.524040579,0.673431778,0
1.50353E+12,0.409038387,0.163032391,0.797249232,0.333394136,0.228398111,0.571266629,0.37727928,0.588600439,0.386909375,0.434548092,0.46874909,0.507026074,0.464077616,0.439048718,0.444161461,0.402797654,0.538089735,0.695483724,0
1.50353E+12,0.392078666,0.151785819,0.80913744,0.343267051,0.196441266,0.595977104,0.364171581,0.604239598,0.375182542,0.427216652,0.428568758,0.539262732,0.560014401,0.592294646,0.465086737,0.439770565,0.496174899,0.674079912,0
1.50353E+12,0.379783176,0.147046995,0.820621989,0.352503803,0.196994088,0.576190123,0.387308929,0.609941509,0.394037307,0.402108956,0.427289216,0.533005981,0.523726276,0.555770869,0.780068064,0.619500587,0.675667132,0.71536355,0
1.50353E+12,0.370341425,0.145507073,0.830600284,0.356187199,0.218766591,0.582444348,0.387004266,0.619271592,0.399442327,0.404349563,0.461327818,0.581050276,0.561813901,0.580874126,0.525624025,0.417943032,0.502444661,0.649227733,0
1.50353E+12,0.360962532,0.146793002,0.841005443,0.364586337,0.196798774,0.571848357,0.404069513,0.61464227,0.407710184,0.385671049,0.449291203,0.478379039,0.469298754,0.435175131,0.51036532,0.403665853,0.489545579,0.707548448,0
1.50353E+12,0.355745062,0.147559025,0.851715985,0.373524032,0.210858623,0.567502705,0.417318275,0.606279725,0.414708168,0.385109279,0.461111649,0.575433975,0.549291134,0.530317816,0.521336181,0.443380234,0.518584961,0.6376617,0
1.50353E+12,0.352223973,0.147574588,0.856198785,0.377186299,0.208367409,0.569458967,0.41632805,0.602426271,0.430313051,0.393464754,0.478691538,0.50355628,0.462814823,0.421440565,0.43554108,0.412084442,0.545794471,0.741361032,0
1.50353E+12,0.347504748,0.146126005,0.861931535,0.384783585,0.205431511,0.566032585,0.424241497,0.591766663,0.428191892,0.391831332,0.458851796,0.509834794,0.511022347,0.451702904,0.493947853,0.385888907,0.512749024,0.648530618,0
